unix,open,high,low,close,vwap,volume,tradecount,date,volume_from
1643243220,37094.2,37098.7,37085.2,37098.7,37097.8,4.29703527,24,2022-01-27 00:27:00,159414.422371149
1643243280,37098.7,37098.7,37084.6,37084.6,37092.9,2.74406373,18,2022-01-27 00:28:00,101762.505801558
1643243340,37069.4,37069.4,37050.1,37050.1,37059.5,1.76163064,19,2022-01-27 00:29:00,65268.591375063996
1643243400,37050.0,37080.5,37050.0,37050.3,37078.3,1.44353276,25,2022-01-27 00:30:00,53483.32181782801
1643243460,37050.4,37050.4,37043.4,37043.4,37048.9,0.68914192,21,2022-01-27 00:31:00,25528.159799328
1643243520,37029.6,37029.6,36991.4,36991.7,37010.9,0.93117589,18,2022-01-27 00:32:00,34445.779170113
1643243580,36988.6,36988.6,36945.1,36950.2,36951.3,3.35691854,16,2022-01-27 00:33:00,124038.811436708
1643243640,36964.1,37000.5,36964.1,36991.6,36993.6,0.70930161,14,2022-01-27 00:34:00,26238.201436476
1643243700,36991.6,37011.0,36962.8,37004.2,36971.7,1.85997628,17,2022-01-27 00:35:00,68826.93426037599
1643243760,37001.3,37030.5,36999.8,37025.0,37009.0,0.01986062,6,2022-01-27 00:36:00,735.3394555
1643243820,37022.0,37039.3,37022.0,37037.8,37031.1,0.05692154,9,2022-01-27 00:37:00,2108.248614212
1643243880,37037.8,37039.0,37037.1,37037.2,37038.2,0.03217530,7,2022-01-27 00:38:00,1191.6830211599997
1643243940,37037.2,37060.2,37037.2,37060.2,37054.7,0.08872990,9,2022-01-27 00:39:00,3288.3478399799997
1643244000,37060.2,37076.5,37037.0,37037.0,37061.6,0.24588473,23,2022-01-27 00:40:00,9106.83274501
1643244060,37037.1,37058.8,37037.0,37058.8,37041.9,0.16099103,13,2022-01-27 00:41:00,5966.134382564001
1643244120,37060.6,37060.6,37054.0,37054.1,37057.0,0.27375207,11,2022-01-27 00:42:00,10143.636576987
1643244180,37088.6,37088.6,37062.4,37062.4,37080.4,0.02260255,4,2022-01-27 00:43:00,837.70474912
1643244240,37076.0,37076.0,37054.0,37054.1,37056.4,0.05414334,9,2022-01-27 00:44:00,2006.2327346939999
1643244300,37054.6,37054.6,37026.3,37026.3,37031.9,1.17394624,19,2022-01-27 00:45:00,43466.88566611201
1643244360,37026.3,37033.8,37026.2,37033.8,37027.5,0.05371551,7,2022-01-27 00:46:00,1989.2894542380002
1643244420,37029.8,37057.0,37029.8,37043.3,37049.8,0.05244933,10,2022-01-27 00:47:00,1942.8962659890003
